  
       XFOIL         Version 6.99
  
 Calculated polar for: Profile16                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.8760   0.01576   0.01135  -0.0334   0.4268   0.2290
  -8.500  -0.8031   0.01450   0.01009  -0.0398   0.4180   0.2369
  -8.000  -0.7255   0.01349   0.00907  -0.0464   0.4064   0.2447
  -7.500  -0.6428   0.01250   0.00808  -0.0541   0.3945   0.2551
  -7.000  -0.5604   0.01179   0.00736  -0.0609   0.3846   0.2632
  -6.500  -0.4768   0.01118   0.00673  -0.0677   0.3719   0.2707
  -6.000  -0.3904   0.01056   0.00611  -0.0751   0.3638   0.2814
  -5.500  -0.3069   0.01012   0.00567  -0.0815   0.3537   0.2901
  -5.000  -0.2236   0.00975   0.00527  -0.0877   0.3447   0.2975
  -4.500  -0.1386   0.00935   0.00486  -0.0942   0.3362   0.3076
  -4.000  -0.0620   0.00926   0.00472  -0.0985   0.3251   0.3117
  -3.500   0.0168   0.00907   0.00454  -0.1033   0.3182   0.3225
  -3.000   0.0906   0.00908   0.00450  -0.1068   0.3072   0.3266
  -2.500   0.1666   0.00898   0.00440  -0.1108   0.3025   0.3356
  -2.000   0.2393   0.00903   0.00440  -0.1140   0.2931   0.3395
  -1.500   0.3138   0.00897   0.00436  -0.1176   0.2895   0.3484
  -1.000   0.3860   0.00904   0.00439  -0.1207   0.2810   0.3536
  -0.500   0.4596   0.00902   0.00438  -0.1240   0.2761   0.3636
  -0.000   0.5308   0.00911   0.00444  -0.1268   0.2700   0.3681
   0.500   0.6027   0.00917   0.00448  -0.1298   0.2629   0.3769
   1.000   0.6737   0.00925   0.00455  -0.1325   0.2589   0.3823
   1.500   0.7437   0.00940   0.00466  -0.1350   0.2510   0.3884
   2.000   0.8146   0.00947   0.00473  -0.1377   0.2478   0.3957
   2.500   0.8834   0.00965   0.00487  -0.1400   0.2419   0.3992
   3.000   0.9534   0.00977   0.00499  -0.1425   0.2368   0.4078
   3.500   1.0222   0.00991   0.00512  -0.1447   0.2335   0.4123
   4.000   1.0901   0.01013   0.00530  -0.1468   0.2273   0.4185
   4.500   1.1587   0.01027   0.00544  -0.1490   0.2240   0.4254
   5.000   1.2259   0.01046   0.00561  -0.1509   0.2208   0.4284
   5.500   1.2926   0.01071   0.00583  -0.1528   0.2153   0.4360
   6.000   1.3595   0.01089   0.00602  -0.1546   0.2123   0.4415
   6.500   1.4252   0.01111   0.00622  -0.1562   0.2096   0.4438
   7.000   1.4895   0.01143   0.00650  -0.1576   0.2043   0.4485
   7.500   1.5547   0.01166   0.00674  -0.1591   0.2009   0.4552
   8.000   1.6188   0.01191   0.00698  -0.1604   0.1989   0.4589
   8.500   1.6804   0.01228   0.00731  -0.1614   0.1946   0.4606
   9.000   1.7424   0.01261   0.00763  -0.1623   0.1901   0.4676
   9.500   1.8040   0.01292   0.00795  -0.1632   0.1879   0.4728
  10.000   1.8617   0.01339   0.00839  -0.1635   0.1832   0.4754
  10.500   1.9190   0.01382   0.00879  -0.1636   0.1792   0.4765
  11.000   1.9755   0.01423   0.00922  -0.1637   0.1769   0.4838
  11.500   2.0268   0.01483   0.00981  -0.1629   0.1728   0.4891
  12.000   2.0761   0.01542   0.01040  -0.1618   0.1692   0.4920
  12.500   2.1207   0.01607   0.01106  -0.1598   0.1674   0.4931
  13.000   2.1349   0.01749   0.01251  -0.1529   0.1644   0.4990
  13.500   2.1627   0.01901   0.01406  -0.1492   0.1602   0.5048
  14.000   2.1969   0.02044   0.01553  -0.1468   0.1589   0.5084
  14.500   2.2269   0.02227   0.01740  -0.1444   0.1567   0.5100
  15.000   2.2471   0.02494   0.02009  -0.1416   0.1527   0.5161
  15.500   2.2712   0.02759   0.02279  -0.1396   0.1499   0.5218
  16.000   2.2944   0.03044   0.02570  -0.1380   0.1482   0.5255
  16.500   2.3024   0.03460   0.02991  -0.1358   0.1451   0.5273
  17.000   2.3095   0.03901   0.03437  -0.1340   0.1413   0.5317
  17.500   2.3165   0.04370   0.03916  -0.1328   0.1401   0.5384
  18.000   2.3112   0.04949   0.04502  -0.1312   0.1371   0.5425
  18.500   2.2914   0.05689   0.05251  -0.1298   0.1338   0.5446
  19.000   2.2845   0.06306   0.05876  -0.1289   0.1319   0.5456
  19.500   2.2576   0.07144   0.06727  -0.1282   0.1298   0.5506
  20.000   2.2324   0.07969   0.07561  -0.1278   0.1273   0.5554
  20.500   2.1938   0.08953   0.08558  -0.1279   0.1240   0.5586
  21.000   2.1764   0.09721   0.09337  -0.1284   0.1228   0.5614
  21.500   2.1498   0.10593   0.10218  -0.1294   0.1205   0.5630
  22.000   2.1222   0.11489   0.11122  -0.1311   0.1170   0.5639
  22.500   2.1101   0.12220   0.11862  -0.1329   0.1158   0.5684
  23.000   2.0977   0.12958   0.12610  -0.1352   0.1145   0.5740
  23.500   2.0792   0.13778   0.13439  -0.1383   0.1122   0.5779
  24.000   2.0600   0.14611   0.14279  -0.1418   0.1086   0.5805
  24.500   2.0701   0.15070   0.14742  -0.1441   0.1077   0.5823
  25.000   2.0567   0.15834   0.15512  -0.1481   0.1052   0.5834
