  
       XFOIL         Version 6.99
  
 Calculated polar for: Profile22_-12                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -1.6153   0.01168   0.00727   0.0642   0.5101   0.2215
  -8.500  -1.5511   0.01108   0.00670   0.0617   0.5016   0.2286
  -8.000  -1.4856   0.01067   0.00628   0.0594   0.4861   0.2358
  -7.500  -1.4195   0.01023   0.00586   0.0569   0.4778   0.2430
  -7.000  -1.3526   0.00986   0.00549   0.0544   0.4619   0.2517
  -6.500  -1.2855   0.00959   0.00522   0.0520   0.4551   0.2567
  -6.000  -1.2179   0.00934   0.00496   0.0496   0.4393   0.2639
  -5.500  -1.1500   0.00908   0.00471   0.0471   0.4304   0.2703
  -5.000  -1.0816   0.00880   0.00445   0.0445   0.4188   0.2804
  -4.500  -1.0134   0.00864   0.00428   0.0421   0.4105   0.2855
  -4.000  -0.9447   0.00842   0.00407   0.0395   0.3983   0.2952
  -3.500  -0.8763   0.00831   0.00394   0.0371   0.3884   0.2996
  -3.000  -0.8074   0.00813   0.00378   0.0346   0.3788   0.3092
  -2.500  -0.7387   0.00803   0.00367   0.0322   0.3712   0.3145
  -2.000  -0.6697   0.00789   0.00354   0.0297   0.3607   0.3244
  -1.500  -0.6010   0.00783   0.00346   0.0273   0.3520   0.3291
  -1.000  -0.5321   0.00776   0.00338   0.0249   0.3421   0.3367
  -0.500  -0.4631   0.00767   0.00331   0.0224   0.3359   0.3437
  -0.000  -0.3945   0.00766   0.00327   0.0201   0.3258   0.3494
   0.500  -0.3253   0.00756   0.00320   0.0176   0.3228   0.3581
   1.000  -0.2567   0.00758   0.00319   0.0153   0.3133   0.3633
   1.500  -0.1876   0.00752   0.00315   0.0128   0.3073   0.3726
   2.000  -0.1190   0.00756   0.00316   0.0105   0.3002   0.3764
   2.500  -0.0502   0.00755   0.00316   0.0082   0.2925   0.3850
   3.000   0.0186   0.00755   0.00317   0.0058   0.2885   0.3913
   3.500   0.0870   0.00765   0.00322   0.0035   0.2780   0.3955
   4.000   0.1558   0.00764   0.00324   0.0012   0.2747   0.4046
   4.500   0.2242   0.00773   0.00331  -0.0011   0.2682   0.4088
   5.000   0.2926   0.00779   0.00337  -0.0034   0.2619   0.4157
   5.500   0.3610   0.00785   0.00343  -0.0057   0.2572   0.4224
   6.000   0.4291   0.00799   0.00354  -0.0080   0.2492   0.4257
   6.500   0.4973   0.00805   0.00361  -0.0102   0.2470   0.4333
   7.000   0.5654   0.00814   0.00371  -0.0125   0.2429   0.4400
   7.500   0.6331   0.00832   0.00385  -0.0147   0.2351   0.4427
   8.000   0.7009   0.00842   0.00396  -0.0169   0.2327   0.4489
   8.500   0.7686   0.00857   0.00411  -0.0192   0.2279   0.4560
   9.000   0.8359   0.00875   0.00427  -0.0213   0.2212   0.4596
   9.500   0.9031   0.00889   0.00441  -0.0234   0.2193   0.4622
  10.000   0.9703   0.00909   0.00461  -0.0257   0.2141   0.4712
  10.500   1.0372   0.00930   0.00481  -0.0278   0.2081   0.4763
  11.000   1.1037   0.00952   0.00501  -0.0299   0.2047   0.4783
  11.500   1.1699   0.00980   0.00527  -0.0321   0.1986   0.4845
  12.000   1.2363   0.00999   0.00548  -0.0342   0.1957   0.4913
  12.500   1.3021   0.01026   0.00575  -0.0362   0.1918   0.4954
  13.000   1.3671   0.01064   0.00608  -0.0382   0.1847   0.4969
  13.500   1.4322   0.01093   0.00638  -0.0402   0.1813   0.5037
  14.000   1.4965   0.01137   0.00680  -0.0423   0.1740   0.5106
  14.500   1.5607   0.01168   0.00712  -0.0442   0.1717   0.5143
  15.000   1.6234   0.01222   0.00761  -0.0461   0.1658   0.5158
  15.500   1.6862   0.01265   0.00804  -0.0480   0.1617   0.5224
  16.000   1.7476   0.01325   0.00864  -0.0499   0.1568   0.5299
  16.500   1.8084   0.01385   0.00923  -0.0518   0.1522   0.5341
  17.000   1.8675   0.01467   0.01004  -0.0537   0.1477   0.5356
  17.500   1.9252   0.01570   0.01107  -0.0560   0.1425   0.5437
  18.000   1.9798   0.01707   0.01247  -0.0586   0.1389   0.5506
  18.500   2.0177   0.01971   0.01513  -0.0610   0.1336   0.5543
  19.000   2.0120   0.02386   0.01936  -0.0585   0.1322   0.5555
  19.500   2.0102   0.02846   0.02401  -0.0574   0.1286   0.5587
  20.000   2.0106   0.03304   0.02864  -0.0567   0.1243   0.5655
  20.500   2.0066   0.03836   0.03404  -0.0564   0.1216   0.5705
  21.000   1.9895   0.04499   0.04073  -0.0562   0.1161   0.5740
  21.500   1.9844   0.05075   0.04656  -0.0565   0.1137   0.5759
  22.000   1.9467   0.05987   0.05576  -0.0570   0.1087   0.5766
  22.500   1.9345   0.06663   0.06261  -0.0578   0.1065   0.5806
  23.000   1.9079   0.07501   0.07108  -0.0590   0.1031   0.5863
  23.500   1.8865   0.08308   0.07924  -0.0606   0.0998   0.5911
  24.000   1.8645   0.09133   0.08759  -0.0624   0.0973   0.5946
  24.500   1.8315   0.10096   0.09729  -0.0648   0.0931   0.5965
  25.000   1.8148   0.10893   0.10534  -0.0673   0.0913   0.5976
