  
       XFOIL         Version 6.99
  
 Calculated polar for: Profile20                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.8724   0.01271   0.00848  -0.0436   0.4601   0.2444
  -8.500  -0.7932   0.01184   0.00760  -0.0502   0.4461   0.2512
  -8.000  -0.7109   0.01100   0.00675  -0.0574   0.4316   0.2606
  -7.500  -0.6320   0.01048   0.00620  -0.0632   0.4202   0.2665
  -7.000  -0.5486   0.00981   0.00553  -0.0701   0.4100   0.2757
  -6.500  -0.4662   0.00929   0.00498  -0.0766   0.3950   0.2850
  -6.000  -0.3879   0.00896   0.00462  -0.0817   0.3857   0.2914
  -5.500  -0.3108   0.00869   0.00435  -0.0864   0.3754   0.3010
  -5.000  -0.2379   0.00861   0.00422  -0.0900   0.3629   0.3063
  -4.500  -0.1632   0.00843   0.00405  -0.0940   0.3567   0.3150
  -4.000  -0.0909   0.00838   0.00396  -0.0973   0.3439   0.3219
  -3.500  -0.0182   0.00829   0.00386  -0.1007   0.3378   0.3289
  -3.000   0.0527   0.00829   0.00382  -0.1037   0.3270   0.3341
  -2.500   0.1248   0.00823   0.00376  -0.1069   0.3209   0.3422
  -2.000   0.1948   0.00826   0.00375  -0.1096   0.3118   0.3459
  -1.500   0.2663   0.00822   0.00372  -0.1126   0.3063   0.3559
  -1.000   0.3359   0.00829   0.00374  -0.1152   0.2969   0.3604
  -0.500   0.4066   0.00827   0.00374  -0.1180   0.2927   0.3696
  -0.000   0.4754   0.00838   0.00379  -0.1204   0.2835   0.3733
   0.500   0.5454   0.00839   0.00381  -0.1230   0.2799   0.3824
   1.000   0.6139   0.00851   0.00390  -0.1253   0.2713   0.3874
   1.500   0.6827   0.00858   0.00396  -0.1277   0.2665   0.3943
   2.000   0.7512   0.00870   0.00405  -0.1300   0.2602   0.4007
   2.500   0.8187   0.00882   0.00415  -0.1320   0.2542   0.4038
   3.000   0.8869   0.00893   0.00425  -0.1342   0.2497   0.4125
   3.500   0.9539   0.00911   0.00439  -0.1362   0.2420   0.4169
   4.000   1.0212   0.00921   0.00450  -0.1381   0.2398   0.4229
   4.500   1.0880   0.00939   0.00466  -0.1401   0.2345   0.4301
   5.000   1.1539   0.00957   0.00481  -0.1418   0.2291   0.4328
   5.500   1.2203   0.00972   0.00496  -0.1435   0.2266   0.4399
   6.000   1.2855   0.00995   0.00517  -0.1452   0.2210   0.4458
   6.500   1.3504   0.01015   0.00535  -0.1467   0.2167   0.4481
   7.000   1.4152   0.01035   0.00554  -0.1481   0.2137   0.4539
   7.500   1.4789   0.01063   0.00580  -0.1495   0.2080   0.4602
   8.000   1.5425   0.01086   0.00602  -0.1507   0.2047   0.4636
   8.500   1.6050   0.01114   0.00628  -0.1518   0.2009   0.4675
   9.000   1.6665   0.01148   0.00659  -0.1527   0.1944   0.4741
   9.500   1.7282   0.01174   0.00686  -0.1537   0.1922   0.4784
  10.000   1.7873   0.01213   0.00722  -0.1542   0.1876   0.4802
  10.500   1.8466   0.01247   0.00755  -0.1547   0.1834   0.4868
  11.000   1.9054   0.01279   0.00788  -0.1551   0.1811   0.4924
  11.500   1.9599   0.01331   0.00836  -0.1549   0.1759   0.4956
  12.000   2.0147   0.01373   0.00878  -0.1546   0.1725   0.4970
  12.500   2.0668   0.01422   0.00928  -0.1540   0.1694   0.5039
  13.000   2.1125   0.01493   0.00997  -0.1523   0.1635   0.5092
  13.500   2.1576   0.01554   0.01059  -0.1505   0.1614   0.5125
  14.000   2.1724   0.01687   0.01194  -0.1437   0.1575   0.5137
  14.500   2.2008   0.01825   0.01335  -0.1400   0.1535   0.5209
  15.000   2.2316   0.01975   0.01489  -0.1372   0.1513   0.5265
  15.500   2.2542   0.02195   0.01711  -0.1340   0.1474   0.5295
  16.000   2.2810   0.02408   0.01927  -0.1317   0.1443   0.5308
  16.500   2.3045   0.02663   0.02187  -0.1296   0.1422   0.5365
  17.000   2.3164   0.03022   0.02551  -0.1271   0.1383   0.5426
  17.500   2.3314   0.03369   0.02904  -0.1253   0.1354   0.5464
  18.000   2.3436   0.03751   0.03292  -0.1235   0.1336   0.5483
  18.500   2.3383   0.04306   0.03854  -0.1216   0.1303   0.5505
  19.000   2.3327   0.04890   0.04447  -0.1202   0.1273   0.5564
  19.500   2.3302   0.05452   0.05018  -0.1191   0.1257   0.5609
  20.000   2.3050   0.06251   0.05827  -0.1179   0.1228   0.5637
  20.500   2.2831   0.07023   0.06608  -0.1171   0.1193   0.5657
  21.000   2.2696   0.07721   0.07316  -0.1168   0.1180   0.5668
  21.500   2.2265   0.08748   0.08356  -0.1169   0.1151   0.5679
  22.000   2.1970   0.09644   0.09261  -0.1175   0.1115   0.5729
  22.500   2.1748   0.10464   0.10092  -0.1185   0.1095   0.5774
  23.000   2.1238   0.11646   0.11286  -0.1209   0.1054   0.5798
  23.500   2.1067   0.12431   0.12080  -0.1230   0.1035   0.5827
  24.000   2.0802   0.13346   0.13002  -0.1261   0.1000   0.5846
  24.500   2.0613   0.14175   0.13838  -0.1294   0.0968   0.5857
  25.000   2.0439   0.14989   0.14659  -0.1331   0.0941   0.5869
