  
       XFOIL         Version 6.99
  
 Calculated polar for: Profile20_12                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.1836   0.01351   0.00939  -0.1431   0.4221   0.2738
  -8.500  -0.1096   0.01310   0.00893  -0.1481   0.4087   0.2794
  -8.000  -0.0243   0.01236   0.00816  -0.1561   0.3941   0.2892
  -7.500   0.0552   0.01196   0.00775  -0.1621   0.3855   0.2974
  -7.000   0.1346   0.01165   0.00739  -0.1679   0.3700   0.3043
  -6.500   0.2179   0.01126   0.00696  -0.1746   0.3622   0.3120
  -6.000   0.2983   0.01103   0.00669  -0.1804   0.3501   0.3193
  -5.500   0.3748   0.01090   0.00652  -0.1852   0.3412   0.3256
  -5.000   0.4587   0.01063   0.00622  -0.1917   0.3310   0.3335
  -4.500   0.5314   0.01061   0.00615  -0.1955   0.3219   0.3382
  -4.000   0.6115   0.01046   0.00597  -0.2010   0.3136   0.3465
  -3.500   0.6842   0.01045   0.00592  -0.2047   0.3066   0.3504
  -3.000   0.7618   0.01040   0.00584  -0.2095   0.2972   0.3611
  -2.500   0.8334   0.01042   0.00583  -0.2128   0.2924   0.3654
  -2.000   0.9041   0.01051   0.00588  -0.2160   0.2819   0.3735
  -1.500   0.9757   0.01055   0.00591  -0.2193   0.2783   0.3799
  -1.000   1.0402   0.01075   0.00605  -0.2210   0.2698   0.3847
  -0.500   1.1092   0.01085   0.00614  -0.2237   0.2647   0.3933
  -0.000   1.1579   0.01115   0.00642  -0.2222   0.2593   0.3967
   0.500   1.2170   0.01147   0.00670  -0.2228   0.2511   0.4028
   1.000   1.2807   0.01173   0.00696  -0.2243   0.2483   0.4100
   1.500   1.3383   0.01213   0.00731  -0.2245   0.2417   0.4130
   2.000   1.3970   0.01248   0.00764  -0.2249   0.2365   0.4193
   2.500   1.4571   0.01280   0.00797  -0.2257   0.2337   0.4264
   3.000   1.5113   0.01327   0.00841  -0.2252   0.2284   0.4293
   3.500   1.5670   0.01370   0.00882  -0.2251   0.2230   0.4352
   4.000   1.6232   0.01412   0.00925  -0.2250   0.2208   0.4424
   4.500   1.6753   0.01465   0.00976  -0.2242   0.2162   0.4455
   5.000   1.7254   0.01524   0.01031  -0.2230   0.2102   0.4477
   5.500   1.7794   0.01571   0.01080  -0.2226   0.2086   0.4559
   6.000   1.8284   0.01636   0.01145  -0.2213   0.2045   0.4607
   6.500   1.8756   0.01708   0.01213  -0.2196   0.1980   0.4629
   7.000   1.9244   0.01770   0.01277  -0.2183   0.1964   0.4665
   7.500   1.9705   0.01848   0.01354  -0.2166   0.1922   0.4731
   8.000   2.0141   0.01937   0.01441  -0.2145   0.1859   0.4779
   8.500   2.0593   0.02015   0.01520  -0.2126   0.1844   0.4800
   9.000   2.1022   0.02104   0.01608  -0.2105   0.1809   0.4818
   9.500   2.1403   0.02220   0.01725  -0.2077   0.1758   0.4892
  10.000   2.1839   0.02308   0.01815  -0.2057   0.1737   0.4942
  10.500   2.2212   0.02427   0.01936  -0.2029   0.1708   0.4970
  11.000   2.2551   0.02567   0.02074  -0.1996   0.1654   0.4983
  11.500   2.2917   0.02696   0.02204  -0.1968   0.1628   0.5024
  12.000   2.3245   0.02849   0.02359  -0.1936   0.1589   0.5086
  12.500   2.3516   0.03038   0.02548  -0.1898   0.1536   0.5131
  13.000   2.3863   0.03184   0.02698  -0.1871   0.1519   0.5156
  13.500   2.4101   0.03403   0.02918  -0.1831   0.1486   0.5165
  14.000   2.4307   0.03653   0.03170  -0.1791   0.1437   0.5209
  14.500   2.4591   0.03860   0.03382  -0.1762   0.1421   0.5278
  15.000   2.4743   0.04179   0.03705  -0.1723   0.1390   0.5315
  15.500   2.4819   0.04590   0.04120  -0.1685   0.1345   0.5338
  16.000   2.4988   0.04937   0.04473  -0.1658   0.1331   0.5350
  16.500   2.5025   0.05416   0.04959  -0.1628   0.1308   0.5367
  17.000   2.4937   0.06027   0.05577  -0.1597   0.1273   0.5426
  17.500   2.4866   0.06631   0.06191  -0.1572   0.1244   0.5472
  18.000   2.4793   0.07234   0.06804  -0.1550   0.1227   0.5505
  18.500   2.4478   0.08108   0.07690  -0.1530   0.1199   0.5526
  19.000   2.4211   0.08931   0.08523  -0.1515   0.1159   0.5538
  19.500   2.4051   0.09652   0.09254  -0.1507   0.1145   0.5545
  20.000   2.3839   0.10434   0.10047  -0.1505   0.1127   0.5560
  20.500   2.3336   0.11564   0.11188  -0.1514   0.1079   0.5592
  21.000   2.3177   0.12307   0.11942  -0.1525   0.1063   0.5638
  21.500   2.2934   0.13150   0.12794  -0.1545   0.1038   0.5673
  22.500   2.2592   0.14679   0.14340  -0.1595   0.0984   0.5724
  23.000   2.2317   0.15586   0.15253  -0.1635   0.0947   0.5736
  23.500   2.2326   0.16119   0.15791  -0.1659   0.0920   0.5744
  24.000   2.2124   0.16928   0.16606  -0.1703   0.0888   0.5759
  24.500   2.1954   0.17704   0.17389  -0.1750   0.0854   0.5804
