0.500000 0.000000
0.474750 0.003015
0.449500 0.002855
0.424250 0.001190
0.399100 -0.001485
0.374050 -0.004800
0.349050 -0.008510
0.324200 -0.012375
0.299400 -0.016205
0.274650 -0.019855
0.250000 -0.023165
0.225400 -0.025985
0.200850 -0.028150
0.176350 -0.029530
0.151800 -0.029950
0.127250 -0.029515
0.102650 -0.028210
0.078000 -0.025905
0.053150 -0.022420
0.040660 -0.019990
0.028035 -0.016860
0.015175 -0.012500
0.008515 -0.009245
0.005695 -0.007290
0.004220 -0.006055
0.000000 0.000000
0.000780 0.007555
0.001805 0.009390
0.003985 0.012455
0.009825 0.018080
0.021965 0.026340
0.034340 0.032710
0.046835 0.037930
0.072000 0.046095
0.097350 0.052100
0.122750 0.056350
0.148200 0.059100
0.173650 0.060450
0.199150 0.060300
0.224600 0.058850
0.250000 0.056250
0.275350 0.052700
0.300650 0.048335
0.325800 0.043275
0.350950 0.037670
0.375950 0.031650
0.400900 0.025365
0.425750 0.019000
0.450500 0.012655
0.475250 0.006465
0.500000 0.000000
