4.503606 0.000000
4.499147 0.141413
4.485862 0.282241
4.463704 0.421943
4.432854 0.559978
4.393403 0.695852
4.345484 0.828934
4.289279 0.958773
4.225058 1.084829
4.153045 1.206561
4.073557 1.323565
3.986862 1.435344
3.893277 1.541449
3.793252 1.641474
3.687147 1.735059
3.575368 1.821754
3.458364 1.901242
3.336632 1.973255
3.210576 2.037476
3.080737 2.093681
2.947655 2.141600
2.811781 2.181051
2.673746 2.211901
2.534044 2.234059
2.393216 2.247344
2.251803 2.251803
2.110390 2.247344
1.969562 2.234059
1.829860 2.211901
1.691825 2.181051
1.555951 2.141600
1.422869 2.093681
1.293030 2.037476
1.166974 1.973255
1.045242 1.901242
0.928238 1.821754
0.816459 1.735059
0.710354 1.641474
0.610329 1.541449
0.516744 1.435344
0.430049 1.323565
0.350561 1.206561
0.278548 1.084829
0.214327 0.958773
0.158122 0.828934
0.110203 0.695852
0.070752 0.559978
0.039902 0.421943
0.017744 0.282241
0.004459 0.141413
0.000000 0.000000
0.004459 -0.141413
0.017744 -0.282241
0.039902 -0.421943
0.070752 -0.559978
0.110203 -0.695852
0.158122 -0.828934
0.214327 -0.958773
0.278548 -1.084829
0.350561 -1.206561
0.430049 -1.323565
0.516744 -1.435344
0.610329 -1.541449
0.710354 -1.641474
0.816459 -1.735059
0.928238 -1.821754
1.045242 -1.901242
1.166974 -1.973255
1.293030 -2.037476
1.422869 -2.093681
1.555951 -2.141600
1.691825 -2.181051
1.829860 -2.211901
1.969562 -2.234059
2.110390 -2.247344
2.251803 -2.251803
2.393216 -2.247344
2.534044 -2.234059
2.673746 -2.211901
2.811781 -2.181051
2.947655 -2.141600
3.080737 -2.093681
3.210576 -2.037476
3.336632 -1.973255
3.458364 -1.901242
3.575368 -1.821754
3.687147 -1.735059
3.793252 -1.641474
3.893277 -1.541449
3.986862 -1.435344
4.073557 -1.323565
4.153045 -1.206561
4.225058 -1.084829
4.289279 -0.958773
4.345484 -0.828934
4.393403 -0.695852
4.432854 -0.559978
4.463704 -0.421943
4.485862 -0.282241
4.499147 -0.141413
4.503606 0.000000
