1.000000 0.010500
0.992100 0.015900
0.984200 0.021200
0.976300 0.026200
0.968400 0.030900
0.960500 0.035400
0.952700 0.039900
0.944800 0.044400
0.936900 0.048800
0.929000 0.053100
0.921100 0.057500
0.913300 0.061800
0.905400 0.066000
0.897600 0.070300
0.889700 0.074400
0.881900 0.078500
0.874000 0.082700
0.866200 0.086700
0.858400 0.090800
0.850600 0.094700
0.842800 0.098800
0.835000 0.102600
0.827200 0.106500
0.819400 0.110200
0.811700 0.114000
0.803900 0.117700
0.796200 0.121400
0.788500 0.124900
0.780800 0.128600
0.773100 0.132100
0.765400 0.135500
0.757700 0.139000
0.750100 0.142400
0.742500 0.145700
0.734800 0.149000
0.727200 0.152200
0.719600 0.155400
0.712100 0.158500
0.704500 0.161600
0.697000 0.164700
0.689500 0.167700
0.682000 0.170700
0.674500 0.173500
0.667100 0.176400
0.659600 0.179200
0.652200 0.181900
0.644800 0.184600
0.637500 0.187300
0.630100 0.189900
0.622800 0.192400
0.615500 0.194900
0.608200 0.197300
0.601000 0.199700
0.593700 0.202000
0.586500 0.204300
0.579400 0.206600
0.572200 0.208800
0.565100 0.210900
0.558000 0.212900
0.550900 0.215000
0.543900 0.217000
0.536900 0.218900
0.529900 0.220700
0.523000 0.222600
0.516000 0.224400
0.509100 0.226100
0.502300 0.227700
0.495400 0.229300
0.488700 0.230800
0.481900 0.232300
0.475100 0.233600
0.468400 0.235000
0.461800 0.236300
0.455100 0.237500
0.448500 0.238700
0.442000 0.239800
0.435400 0.240900
0.428900 0.241900
0.422500 0.242900
0.416100 0.243700
0.409700 0.244500
0.403300 0.245300
0.397000 0.246000
0.390700 0.246600
0.384500 0.247300
0.378300 0.247700
0.372100 0.248200
0.366000 0.248700
0.359900 0.249100
0.353900 0.249300
0.347900 0.249500
0.341900 0.249700
0.336000 0.249900
0.330100 0.250000
0.324200 0.250000
0.318500 0.250000
0.312700 0.249900
0.307000 0.249700
0.301300 0.249500
0.295700 0.249300
0.290100 0.248900
0.284600 0.248500
0.279100 0.248100
0.273600 0.247600
0.268200 0.247100
0.262900 0.246500
0.257600 0.245800
0.252300 0.245100
0.247100 0.244400
0.241900 0.243500
0.236800 0.242600
0.231700 0.241700
0.226700 0.240700
0.221700 0.239700
0.216800 0.238600
0.211900 0.237500
0.207000 0.236300
0.202300 0.235000
0.197500 0.233700
0.192800 0.232400
0.188200 0.230900
0.183600 0.229500
0.179100 0.228000
0.174600 0.226400
0.170200 0.224800
0.165800 0.223200
0.161500 0.221400
0.157200 0.219600
0.153000 0.217900
0.148800 0.215900
0.144700 0.214100
0.140600 0.212100
0.136600 0.210100
0.132700 0.208100
0.128800 0.206000
0.124900 0.203900
0.121100 0.201700
0.117400 0.199500
0.113700 0.197200
0.110100 0.194900
0.106500 0.192700
0.103000 0.190200
0.099500 0.187800
0.096100 0.185300
0.092800 0.182800
0.089500 0.180400
0.086200 0.177700
0.083100 0.175200
0.079900 0.172500
0.076900 0.169800
0.073900 0.166900
0.070900 0.164200
0.068000 0.161300
0.065200 0.158500
0.062400 0.155500
0.059700 0.152600
0.057100 0.149700
0.054500 0.146700
0.051900 0.143500
0.049400 0.140500
0.047000 0.137500
0.044600 0.134300
0.042300 0.131100
0.040100 0.127900
0.037900 0.124800
0.035800 0.121500
0.033700 0.118200
0.031700 0.114900
0.029800 0.111600
0.027900 0.108300
0.026100 0.104900
0.024300 0.101400
0.022600 0.097900
0.021000 0.094400
0.019400 0.091000
0.017900 0.087600
0.016400 0.084000
0.015000 0.080600
0.013700 0.077000
0.012400 0.073500
0.011200 0.070100
0.010100 0.066700
0.009000 0.063100
0.008000 0.059500
0.007000 0.055500
0.006100 0.051500
0.005300 0.047600
0.004500 0.043000
0.003800 0.038200
0.003100 0.033800
0.002500 0.028600
0.002000 0.024300
0.001500 0.020400
0.001100 0.016300
0.000800 0.013000
0.000500 0.009700
0.000300 0.005300
0.000100 0.003000
0.000000 0.001400
0.000000 -0.005600
0.000000 0.000000
0.000100 -0.007300
0.000300 -0.009400
0.000500 -0.013400
0.000800 -0.017300
0.001100 -0.020500
0.001500 -0.024600
0.002000 -0.028700
0.002500 -0.032700
0.003100 -0.037500
0.003800 -0.041600
0.004500 -0.045800
0.005300 -0.049900
0.006100 -0.053600
0.007000 -0.057300
0.008000 -0.061100
0.009000 -0.064700
0.010100 -0.068100
0.011200 -0.071500
0.012400 -0.074800
0.013700 -0.078200
0.015000 -0.081700
0.016400 -0.085000
0.017900 -0.088500
0.019400 -0.091900
0.021000 -0.095100
0.022600 -0.098600
0.024300 -0.101900
0.026100 -0.105300
0.027900 -0.108600
0.029800 -0.111800
0.031700 -0.115100
0.033700 -0.118200
0.035800 -0.121300
0.037900 -0.124400
0.040100 -0.127500
0.042300 -0.130400
0.044600 -0.133600
0.047000 -0.136600
0.049400 -0.139400
0.051900 -0.142300
0.054500 -0.145300
0.057100 -0.148100
0.059700 -0.150900
0.062400 -0.153700
0.065200 -0.156500
0.068000 -0.159300
0.070900 -0.162000
0.073900 -0.164700
0.076900 -0.167300
0.079900 -0.169900
0.083100 -0.172500
0.086200 -0.175000
0.089500 -0.177500
0.092800 -0.180000
0.096100 -0.182300
0.099500 -0.184700
0.103000 -0.187000
0.106500 -0.189400
0.110100 -0.191600
0.113700 -0.193800
0.117400 -0.196000
0.121100 -0.198100
0.124900 -0.200300
0.128800 -0.202400
0.132700 -0.204400
0.136600 -0.206300
0.140600 -0.208300
0.144700 -0.210200
0.148800 -0.212100
0.153000 -0.213900
0.157200 -0.215700
0.161500 -0.217500
0.165800 -0.219200
0.170200 -0.220800
0.174600 -0.222400
0.179100 -0.224000
0.183600 -0.225600
0.188200 -0.227100
0.192800 -0.228500
0.197500 -0.229900
0.202300 -0.231300
0.207000 -0.232600
0.211900 -0.233800
0.216800 -0.235000
0.221700 -0.236300
0.226700 -0.237400
0.231700 -0.238400
0.236800 -0.239400
0.241900 -0.240500
0.247100 -0.241400
0.252300 -0.242300
0.257600 -0.243100
0.262900 -0.243800
0.268200 -0.244500
0.273600 -0.245300
0.279100 -0.245900
0.284600 -0.246400
0.290100 -0.246800
0.295700 -0.247300
0.301300 -0.247600
0.307000 -0.248000
0.312700 -0.248300
0.318500 -0.248400
0.324200 -0.248600
0.330100 -0.248700
0.336000 -0.248700
0.341900 -0.248600
0.347900 -0.248400
0.353900 -0.248200
0.359900 -0.248000
0.366000 -0.247700
0.372100 -0.247200
0.378300 -0.246900
0.384500 -0.246300
0.390700 -0.245700
0.397000 -0.245000
0.403300 -0.244200
0.409700 -0.243400
0.416100 -0.242500
0.422500 -0.241500
0.428900 -0.240500
0.435400 -0.239400
0.442000 -0.238100
0.448500 -0.236900
0.455100 -0.235600
0.461800 -0.234000
0.468400 -0.232500
0.475100 -0.230900
0.481900 -0.229200
0.488700 -0.227500
0.495400 -0.225600
0.502300 -0.223700
0.509100 -0.221600
0.516000 -0.219500
0.523000 -0.217400
0.529900 -0.215000
0.536900 -0.212600
0.543900 -0.210300
0.550900 -0.207700
0.558000 -0.205000
0.565100 -0.202400
0.572200 -0.199600
0.579400 -0.196800
0.586500 -0.193800
0.593700 -0.190800
0.601000 -0.187700
0.608200 -0.184600
0.615500 -0.181300
0.622800 -0.178000
0.630100 -0.174500
0.637500 -0.171100
0.644800 -0.167600
0.652200 -0.163900
0.659600 -0.160300
0.667100 -0.156500
0.674500 -0.152600
0.682000 -0.148700
0.689500 -0.144700
0.697000 -0.140800
0.704500 -0.136700
0.712100 -0.132600
0.719600 -0.128500
0.727200 -0.124300
0.734800 -0.120000
0.742500 -0.115700
0.750100 -0.111400
0.757700 -0.107200
0.765400 -0.102900
0.773100 -0.098600
0.780800 -0.094300
0.788500 -0.090000
0.796200 -0.085700
0.803900 -0.081500
0.811700 -0.077300
0.819400 -0.073300
0.827200 -0.069200
0.835000 -0.065200
0.842800 -0.061200
0.850600 -0.057300
0.858400 -0.053500
0.866200 -0.049800
0.874000 -0.046100
0.881900 -0.042600
0.889700 -0.039200
0.897600 -0.035900
0.905400 -0.032800
0.913300 -0.029800
0.921100 -0.027000
0.929000 -0.024400
0.936900 -0.021900
0.944800 -0.019500
0.952700 -0.017400
0.960500 -0.015400
0.968400 -0.013800
0.976300 -0.012400
0.984200 -0.011200
0.992100 -0.010300
0.999900 0.000000
1.000000 -0.009700
